model,trait,shots,adapter,aggregation,repeats,n_evaluation_mean,rmse_mean,rmse_sd,rmse_ci025,rmse_ci975,r2_mean,r2_sd,r2_ci025,r2_ci975,ccc_mean,ccc_ci025,ccc_ci975,rmse_gain_pct_mean,rmse_gain_pct_ci025,rmse_gain_pct_ci975
Nested RBF-SVR,AF,10,shrunken_affine,pooled,500,1206.0,39.58839272793969,1.3240546455708186,37.95501407706573,43.06945527313498,0.10904756498955184,0.06451275540692952,-0.0674011821853989,0.18298838190289302,0.32253832508636304,0.2004762380206276,0.4107338636515076,11.977740550501546,3.594469095590687,15.598679358574246
Nested RBF-SVR,AF,20,intercept,batch_macro,500,1156.0,36.49372141777565,0.60898928981357,35.511144475431074,37.7781052006675,-0.11192964382676227,0.04154343278602612,-0.20187640739303386,-0.05723574547190445,0.05996277075014927,0.049890735206387114,0.07075649608511599,15.249523466062332,11.612885895316102,17.2630771034616
Nested RBF-SVR,AF,20,intercept,pooled,500,1156.0,38.991210854861386,0.7470773301093807,37.9131741699542,40.88034524561757,0.13836403471810566,0.03491893017332172,0.044215323998154026,0.18014865485023285,0.3332118075943612,0.23305757883438138,0.39819663604337524,13.372742569332111,8.776605932932137,15.478949007542292
Nested RBF-SVR,AF,20,shrunken_affine,batch_macro,500,1156.0,35.91749245522648,0.6697570998109511,34.80058593702513,37.44223621700084,-0.06599263463592395,0.04535458799711605,-0.1695850930211941,-5.733353604635172e-05,0.05688536769867039,0.03398689044670526,0.07895405389798522,16.90301171334987,12.842753363130857,19.314827006190555
Nested RBF-SVR,AF,20,shrunken_affine,pooled,500,1156.0,38.70889225683715,0.8077518901683152,37.51610886571806,40.8016118852981,0.1506778911626497,0.03870382909169097,0.04320082608301707,0.20168636769592604,0.33529104609692856,0.23577631715936415,0.40339833565008826,13.998928710107007,8.559212990741944,16.488552440152926
Nested RBF-SVR,AF,40,intercept,batch_macro,500,1056.0,36.01594246087927,0.47960449438038505,35.15781601515104,37.06123145184426,-0.08185068642257948,0.02342538252006001,-0.1349133815634364,-0.04523412633890948,0.061561567504053824,0.04343905758186153,0.08118034632481598,16.435278045367482,14.337404144664234,17.897297736279594
Nested RBF-SVR,AF,40,intercept,pooled,500,1056.0,38.616527591176066,0.5181999414425024,37.68464224652938,39.66300361485863,0.1618480409427624,0.01969623016035926,0.11079999567164772,0.188671314318084,0.33790721908117965,0.27931665496523805,0.3810580012304541,14.460796952700903,11.68746846101182,15.71104037303284
Nested RBF-SVR,AF,40,shrunken_affine,batch_macro,500,1056.0,35.23898566527585,0.5047390768249947,34.30381804438872,36.303917519324436,-0.02271721892996245,0.025215924266638084,-0.07827110160549627,0.015441288078684124,0.056424150288256536,0.03633333349817054,0.07482697505076696,18.60002240389492,16.35119552189791,20.29745337286639
Nested RBF-SVR,AF,40,shrunken_affine,pooled,500,1056.0,38.19029693391395,0.541701814757635,37.24956827100486,39.34202217050946,0.18020731837533313,0.02167500674394429,0.12259453648319868,0.20859942732483275,0.34004856975191877,0.2811968595505185,0.3877786100370842,15.404499416004647,12.570274717531417,16.822567671069585
Nested RBF-SVR,AF,80,intercept,batch_macro,500,856.0,35.79625543514616,0.719792488761448,34.47715316505171,37.31379983436169,-0.0715532679976666,0.023066112134668176,-0.11733557521519351,-0.03009800158368897,0.06163713382602657,0.035423019320843685,0.09056631118841532,16.980187167416606,14.579498450039065,19.195827369958774
Nested RBF-SVR,AF,80,intercept,pooled,500,856.0,38.740170648763,0.753593766710401,37.38964002787944,40.32103479642226,0.17108577024567312,0.01585205379482859,0.1376046002237188,0.19785255397660387,0.3382190847012019,0.30100072645026504,0.36698736545399185,14.765772093253736,13.029352115512303,16.28661772943203
Nested RBF-SVR,AF,80,shrunken_affine,batch_macro,500,856.0,34.87894870089518,0.7217379253159721,33.51836776029618,36.41019064438456,-0.0022717755164925603,0.01845188532465798,-0.04303928966038816,0.026616207696397342,0.05507050482100687,0.03773989928486139,0.06967610537553327,19.50941555906912,16.776595703205174,21.93704921418523
Nested RBF-SVR,AF,80,shrunken_affine,pooled,500,856.0,38.248047198588736,0.770753181539763,36.84673395400685,39.7756843023702,0.1920015459681843,0.017099273206986322,0.15406565756796778,0.22126794202499134,0.34028621056536784,0.29957331135200554,0.3719230698978528,15.84847033232111,13.719597886463914,17.52875044061936
Nested RBF-SVR,F6,0,none,batch_macro,1,1256.0,55.255004460861244,,55.255004460861244,55.255004460861244,-0.6361376158531644,,-0.6361376158531644,-0.6361376158531644,-0.0071794205415681,-0.0071794205415681,-0.0071794205415681,0.0,0.0,0.0
Nested RBF-SVR,F6,0,none,pooled,1,1256.0,57.02559059224282,,57.02559059224282,57.02559059224282,-0.24640585465826081,,-0.24640585465826081,-0.24640585465826081,-0.1672016213130974,-0.1672016213130974,-0.1672016213130974,0.0,0.0,0.0
Nested RBF-SVR,F6,5,intercept,batch_macro,500,1231.0,49.07233783856423,2.3336336491447964,45.66714515704733,54.631131710296074,-0.23405625195038016,0.1342037403869963,-0.5784460150361033,-0.047062067061239936,-0.005523117527132836,-0.008354724124417677,-0.0014422956899821442,11.653222359110595,1.54677536957649,18.01772246366632
Nested RBF-SVR,F6,5,intercept,pooled,500,1231.0,52.119723160279406,2.943513155601504,48.31702208499799,59.664525139775066,-0.04374082966973225,0.1262014715824361,-0.3765000877920259,0.11091697167313491,0.20144102043400644,0.028488681282417373,0.32508318558837573,8.636865254947104,-5.052038275557193,15.487018815794197
Nested RBF-SVR,F6,5,shrunken_affine,batch_macro,500,1231.0,48.71287234164568,2.5038341180030153,45.318240225860436,55.0935625570736,-0.2181964332068734,0.14339666730992137,-0.5831651358894101,-0.03704118093616176,0.017108121298834714,-0.022791521208629945,0.05350550136749767,12.399705543064302,1.5022957496741562,18.517509504902595
Nested RBF-SVR,F6,5,shrunken_affine,pooled,500,1231.0,51.83364434867231,3.2123000822569585,47.90519696179244,59.81682749024963,-0.03301597626084863,0.1380116255474817,-0.3834670097951413,0.1257338504489417,0.21706055667630728,0.04332102509093175,0.34044138236648164,9.137736245942927,-5.39864407897178,16.226623823920367
Nested RBF-SVR,F6,10,intercept,batch_macro,500,1206.0,47.07050555894394,1.3327403885795137,45.28378996754268,50.3018435474062,-0.12373011700486078,0.07076958777439091,-0.3061589970928309,-0.03607783917693962,-0.00595796084379443,-0.008777616346117175,-0.002499936680378665,15.316056054936567,9.437082150674344,18.556354592194303
Nested RBF-SVR,F6,10,intercept,pooled,500,1206.0,49.95847798190111,1.6527981585048381,48.01529764333227,54.210300742748586,0.044831204243518274,0.06710845002153339,-0.11983602697727333,0.12054102076531296,0.219934406180464,0.08338245127135538,0.30813894938953046,12.487387885094112,5.217002580624432,15.945195710618393
Nested RBF-SVR,F6,10,shrunken_affine,batch_macro,500,1206.0,46.232354588237335,1.4435112982776608,44.23241258187354,49.762804592890205,-0.0848904295252058,0.07324990385541115,-0.26630739324588587,0.012896954507991186,0.03643585389561112,-0.01302174519676644,0.08085231413584625,16.95192098729531,10.714119431016984,20.6480959761139
Nested RBF-SVR,F6,10,shrunken_affine,pooled,500,1206.0,49.15140166690675,1.7774927908154445,46.93189879983116,53.5813689675428,0.0752581022886814,0.0702962537094721,-0.1004112925873733,0.1566704106254905,0.25003472565324214,0.11173100868282013,0.34423714967577707,13.901445297923349,5.972934435132841,17.7214909611413
Nested RBF-SVR,F6,20,intercept,batch_macro,500,1156.0,46.021243993449104,0.729945756308785,44.940155650373214,47.734909275067636,-0.0719976688240837,0.03438426717099617,-0.1519643263019148,-0.02488014544678726,-0.006138228293766461,-0.01000387207941577,-0.002351468742687126,17.142166185431144,13.728426469029676,18.999713541079622
Nested RBF-SVR,F6,20,intercept,pooled,500,1156.0,48.8843811154973,0.8849185666092654,47.70317951742508,50.84417084631451,0.08646242635082721,0.035013820130416796,0.004199934478553175,0.12732255048115904,0.22951354991525624,0.13775268412737715,0.29420776579925934,14.373503468398248,10.443536492990914,16.291031094116136
Nested RBF-SVR,F6,20,shrunken_affine,batch_macro,500,1156.0,44.75741277743771,0.8291227417674203,43.59947460300242,46.60499896124061,-0.01500262198948627,0.03750371454099006,-0.10048560170359656,0.04038620277593427,0.06262942249844675,0.01649382015263549,0.09947478779238018,19.595652676597197,15.987098930931946,21.730837915737464
Nested RBF-SVR,F6,20,shrunken_affine,pooled,500,1156.0,47.640900848550366,1.0115133673701806,46.253625583498625,49.97954084161114,0.1322538378996006,0.03832063093727813,0.0412891610624005,0.17877140135674865,0.2791188306052907,0.18357452125794282,0.34374366307291726,16.55190854136885,12.19848192460386,18.802038668455967
Nested RBF-SVR,F6,40,intercept,batch_macro,500,1056.0,45.45130905316988,0.5713407418608495,44.446216839817225,46.64746469995919,-0.04582367585030812,0.020055331024198646,-0.0944717346772498,-0.018213387183613917,-0.006205671235237626,-0.012076277599855547,-0.00039020688064096384,18.153796974771737,15.776354154336017,19.655861018877154
Nested RBF-SVR,F6,40,intercept,pooled,500,1056.0,48.43942877319437,0.6165258935132969,47.41895692172119,49.81618627458271,0.10656848597339964,0.020496278941975605,0.04962454055222903,0.13063678844986001,0.2336667614001277,0.1737590100642812,0.27661087507337107,15.277635194765095,12.441229174204878,16.50160793326318
Nested RBF-SVR,F6,40,shrunken_affine,batch_macro,500,1056.0,43.86810771313803,0.6195298823214037,42.737806419406006,45.224431292922816,0.024533110219237098,0.022345210921363712,-0.025731198134402056,0.056822124771153754,0.08780872874828387,0.05611227451889177,0.11519085514391283,21.220425983265706,18.565986827754227,22.9470423979446
Nested RBF-SVR,F6,40,shrunken_affine,pooled,500,1056.0,46.87016717632781,0.6793674058366941,45.752162168489086,48.44550006253319,0.16348386377320176,0.022307510688028654,0.10359611947215568,0.1925118421732891,0.30077304773408303,0.24625774103159062,0.34273789126949294,18.022447340999527,15.060046597730068,19.524981441366787
Nested RBF-SVR,F6,80,intercept,batch_macro,500,856.0,45.221630314268914,0.7249598244220778,43.841414792939055,46.61484391446294,-0.03532912495120161,0.014253522317354167,-0.06862966830433832,-0.014141121460119229,-0.006293037959071891,-0.016713825491803443,0.004238713551753496,18.678305935773377,15.945345840135401,20.715697812416618
Nested RBF-SVR,F6,80,intercept,pooled,500,856.0,48.6349390337003,0.7719315746060512,47.1500845636959,50.17294449011603,0.11262748066789527,0.014623116574467814,0.07925543423459035,0.13388371763767393,0.2263871082788052,0.1931663839807781,0.2514863499018647,15.483656015765009,13.500163901976526,16.810992555881015
Nested RBF-SVR,F6,80,shrunken_affine,batch_macro,500,856.0,43.42539453183991,0.7348789019583595,42.07154995090033,44.78955044596721,0.043982346983504374,0.015655087062201267,0.00991748514148765,0.06890651256464772,0.10502693883453944,0.08243168096725498,0.12719564564072874,22.13379768265343,19.4956372320177,24.29178652354068
Nested RBF-SVR,F6,80,shrunken_affine,pooled,500,856.0,46.840021872138415,0.7816503979121103,45.296290176909935,48.350962045329794,0.1769186271813745,0.01475326852345378,0.14583194219535628,0.19862539500828422,0.30677032667843857,0.27344477725102306,0.3363755625631542,18.603361096907317,16.70310209235898,20.01205035619092
Nested RBF-SVR,LS,0,none,batch_macro,1,1256.0,94.4992069009573,,94.4992069009573,94.4992069009573,-0.3924371818427765,,-0.3924371818427765,-0.3924371818427765,-0.004239066120994896,-0.004239066120994896,-0.004239066120994896,0.0,0.0,0.0
Nested RBF-SVR,LS,0,none,pooled,1,1256.0,96.41899828663347,,96.41899828663347,96.41899828663347,-0.1959021092479536,,-0.1959021092479536,-0.1959021092479536,-0.12866051509123502,-0.12866051509123502,-0.12866051509123502,0.0,0.0,0.0
Nested RBF-SVR,LS,5,intercept,batch_macro,500,1231.0,88.76947281077759,4.620501100020342,82.71162164360129,99.57617035695117,-0.23714482288696975,0.15552369320651202,-0.6388866661791931,-0.05418641375856946,-0.003947412959219344,-0.010706424229344832,0.001929615871094214,5.841718109941954,-6.542294800826222,12.47138873409057
Nested RBF-SVR,LS,5,intercept,pooled,500,1231.0,91.31434261684635,5.429819697062186,84.87420614513721,103.43455972860957,-0.07630779257397226,0.13762776713129646,-0.3873144429286035,0.0759510125350192,0.1751215493776419,0.0030904170038185646,0.2935309349764087,5.306448134324658,-7.668428237931826,12.072769785043864
Nested RBF-SVR,LS,5,shrunken_affine,batch_macro,500,1231.0,88.76094031854299,4.768710166714163,82.42290820065796,99.48410246529981,-0.23796665506523867,0.1604256745173361,-0.6643906207396596,-0.046747174298706506,0.0032674324223159446,-0.02251766119102242,0.026573301693008505,5.844755177321229,-6.763950039589164,12.70048217767107
Nested RBF-SVR,LS,5,shrunken_affine,pooled,500,1231.0,91.44300554716256,5.621189253559294,84.50613152191683,105.94197741639648,-0.07962155143966221,0.1431153136615105,-0.45185216912060944,0.08376704465639247,0.1778854431288023,0.0019514193990222142,0.29171887710384603,5.172855093891215,-10.159986480503344,12.416997145895106
Nested RBF-SVR,LS,10,intercept,batch_macro,500,1206.0,85.29524970483493,2.2039273442321075,82.07806979095325,90.34703401071134,-0.1289695258823528,0.06782323688266051,-0.29453012634376763,-0.03983919553449939,-0.0041355592308109914,-0.00902865641362305,0.0003848537374162953,9.594164854778548,4.038090701632745,13.110885052328396
Nested RBF-SVR,LS,10,intercept,pooled,500,1206.0,87.68295321833787,2.5898004319464736,84.19975561191204,94.19791421597385,0.0104419543493896,0.06137966831111325,-0.15620655828182659,0.08844969712466327,0.1931665717335735,0.07442301091151378,0.2796817079245966,9.072596426088348,1.6840415879814823,12.75688856049087
Nested RBF-SVR,LS,10,shrunken_affine,batch_macro,500,1206.0,84.8857910514053,2.3885650223845216,81.20974544156356,90.50813848928647,-0.11886390930449237,0.0741577475899934,-0.3077172816863182,-0.018932944490547412,0.01021139939518979,-0.018911351311384078,0.03735956546331992,10.029037831231015,3.7223700937236415,13.88942039336342
Nested RBF-SVR,LS,10,shrunken_affine,pooled,500,1206.0,87.45131672689949,2.7941952527732803,83.58569245421359,95.15232721130533,0.015471794934000459,0.0667377791390074,-0.16410456501352658,0.10045074994834599,0.20014827108208796,0.07816879668519991,0.2863436951752046,9.31198117611881,1.2919582361624486,13.213851251697296
Nested RBF-SVR,LS,20,intercept,batch_macro,500,1156.0,83.34302407345204,1.340753005975979,81.28818010456885,86.42123585976826,-0.07439758084334183,0.036061723912548256,-0.15791510825482,-0.029594720456196287,-0.004625550889102623,-0.008951272023428344,1.6038141069707434e-05,11.724492308082452,7.980356119976995,13.658329063492362
Nested RBF-SVR,LS,20,intercept,pooled,500,1156.0,85.66244998414318,1.48121682012717,83.43458857373683,88.98580176494697,0.05771673209431873,0.03427368186983468,-0.015168372663556981,0.09767795116507945,0.19556443928461356,0.11000522723235193,0.2599706132219617,11.260703114548264,7.634545093214677,13.232223848861006
Nested RBF-SVR,LS,20,shrunken_affine,batch_macro,500,1156.0,82.64870817538358,1.465842439723633,80.28129037970645,85.8019916912239,-0.056864600040290335,0.03986905493141437,-0.1487337241672274,-0.002630393324734248,0.01973222000779597,-0.010835609076559559,0.042124924359731884,12.456437288302412,8.689704034120034,14.637916701227123
Nested RBF-SVR,LS,20,shrunken_affine,pooled,500,1156.0,85.20519700139508,1.5922403281608417,82.81593409792076,88.77470824959501,0.06766156171369211,0.0375651612251415,-0.021590101597321304,0.11498534437778506,0.2076675397901022,0.11946710279259291,0.27493173175480473,11.733750625254956,7.6048558966745725,13.934559883622432
Nested RBF-SVR,LS,40,intercept,batch_macro,500,1056.0,82.40070139493126,1.1039823126202382,80.30573018119847,84.69261760949495,-0.050554214228273636,0.021490800967392747,-0.10313047985413656,-0.02305179281653484,-0.004689920676084643,-0.011200460944720287,0.0009883029478265203,12.67584843352991,10.339533469606748,14.180266229139582
Nested RBF-SVR,LS,40,intercept,pooled,500,1056.0,84.74538720454736,1.1347480821602098,82.89383492536854,87.28859875690361,0.0783935811112278,0.020841283605182528,0.02699003057303031,0.1045795393873347,0.2010603627937284,0.14239214872239908,0.24392475865540025,12.238939335363192,9.843444862799593,13.611078567510212
