sample_id,cultivar_code,trait,value
WW_B01-0237,WW,AF,109.60788611671482
WW_B01-0242,WW,AF,83.36511449210666
WW_B01-0245,WW,AF,132.38283795174124
WW_B01-0253,WW,AF,96.60690864788103
WW_B01-0256,WW,AF,160.0056572733443
WW_B01-0264,WW,AF,70.43553418802364
WW_B01-0267,WW,AF,107.6139715469566
WW_B01-0273,WW,AF,100.79479859279282
WW_B01-0284,WW,AF,104.95755078594863
WW_B01-0291,WW,AF,166.83018501486436
WW_B01-0304,WW,AF,115.55764984594485
WW_B01-0305,WW,AF,111.97633831322807
WW_B01-0306,WW,AF,149.26469755705853
WW_B01-0307,WW,AF,110.22547159180888
WW_B01-0315,WW,AF,81.83676893416069
WW_B01-0317,WW,AF,95.38423220152427
WW_B01-0323,WW,AF,99.76251458577141
WW_B01-0329,WW,AF,101.04974596859032
WW_B01-0336,WW,AF,160.8216673688082
WW_B01-0337,WW,AF,125.09378240706151
WW_B01-0340,WW,AF,88.77196228104445
WW_B01-0346,WW,AF,67.45648748879816
WW_B01-0347,WW,AF,80.42845985945195
WW_B02-0007,WW,AF,66.12954143308663
WW_B02-0014,WW,AF,88.1975125929873
WW_B02-0020,WW,AF,74.12632137335825
WW_B02-0022,WW,AF,112.10842306801698
WW_B02-0032,WW,AF,98.02027502175962
WW_B02-0040,WW,AF,82.9086188699815
WW_B02-0052,WW,AF,180.49783350955838
WW_B02-0068,WW,AF,64.2840734683727
WW_B02-0073,WW,AF,87.60045380275906
WW_B02-0078,WW,AF,57.329097157089244
WW_B02-0080,WW,AF,77.03516086057883
WW_B02-0084,WW,AF,86.15733861023432
WW_B02-0088,WW,AF,172.56932710807968
WW_B02-0089,WW,AF,77.23596538644034
WW_B02-0093,WW,AF,64.07211313551889
WW_B02-0094,WW,AF,106.02776453674386
WW_B02-0095,WW,AF,86.70367566467087
WW_B02-0097,WW,AF,104.3958930899093
WW_B02-0101,WW,AF,81.12368975121248
WW_B02-0104,WW,AF,102.3740146306237
WW_B02-0111,WW,AF,74.63294375490219
WW_B02-0114,WW,AF,64.49469510438743
WW_B02-0120,WW,AF,139.98142995443413
WW_B02-0130,WW,AF,179.20227245751852
WW_B02-0137,WW,AF,105.93256831707619
WW_B02-0140,WW,AF,103.41656198007804
WW_B02-0145,WW,AF,124.45269536523698
WW_B02-0148,WW,AF,82.09469119182282
WW_B02-0150,WW,AF,111.18457350496078
WW_B02-0156,WW,AF,85.54079434379285
WW_B02-0160,WW,AF,60.435320056027024
WW_B02-0174,WW,AF,136.7997938002284
WW_B02-0175,WW,AF,202.39311277721816
FRL_B01-0004,FRL,AF,152.1208816352754
FRL_B01-0012,FRL,AF,227.58277622175262
FRL_B01-0014,FRL,AF,250.70906160499004
FRL_B01-0016,FRL,AF,280.9177969874097
FRL_B01-0020,FRL,AF,203.44993955962263
FRL_B01-0026,FRL,AF,181.79086591201332
FRL_B01-0037,FRL,AF,139.44639745108316
FRL_B01-0038,FRL,AF,239.48646851482312
FRL_B01-0043,FRL,AF,89.19900657270995
FRL_B01-0045,FRL,AF,184.8390786145911
FRL_B01-0053,FRL,AF,111.15646087134016
FRL_B01-0061,FRL,AF,82.80910907161011
FRL_B01-0064,FRL,AF,111.02630978976326
FRL_B01-0075,FRL,AF,161.6217618462964
FRL_B01-0096,FRL,AF,245.2251643757587
FRL_B01-0104,FRL,AF,192.50058936872063
FRL_B01-0109,FRL,AF,163.96165517690935
FRL_B01-0111,FRL,AF,167.57078185506032
FRL_B01-0135,FRL,AF,188.38528654130542
FRL_B01-0138,FRL,AF,201.7364076056044
FRL_B01-0142,FRL,AF,259.80104430371966
FRL_B01-0144,FRL,AF,165.59560904104916
FRL_B01-0148,FRL,AF,103.9600728967432
FRL_B01-0156,FRL,AF,125.25933458282735
FRL_B01-0158,FRL,AF,216.98401585859546
FRL_B01-0161,FRL,AF,217.52827049572676
FRL_B01-0188,FRL,AF,40.58690825531562
FRL_B01-0189,FRL,AF,65.34268517989595
FRL_B01-0193,FRL,AF,101.60545390090041
FRL_B01-0206,FRL,AF,174.52784058364898
FRL_B01-0207,FRL,AF,144.5158936365736
FRL_B01-0210,FRL,AF,115.72974676181282
FRL_B01-0212,FRL,AF,86.84171018318901
FRL_B01-0220,FRL,AF,164.51751185331267
FRL_B01-0221,FRL,AF,189.9993086969523
FRL_B01-0222,FRL,AF,134.46138791054776
FRL_B01-0228,FRL,AF,55.22630191108612
FRL_B01-0235,FRL,AF,52.24398284180957
FRL_B01-0236,FRL,AF,113.76662221935337
FRL_B01-0240,FRL,AF,143.68605034043924
FRL_B01-0253,FRL,AF,82.90683394086273
FRL_B01-0254,FRL,AF,128.6957693687374
FRL_B01-0255,FRL,AF,79.85237398636924
FRL_B01-0268,FRL,AF,91.30492544467091
FRL_B01-0269,FRL,AF,106.34116834118106
FRL_B01-0280,FRL,AF,100.27657417197688
FRL_B01-0282,FRL,AF,109.43296306307545
FRL_B01-0283,FRL,AF,67.99137124805594
FRL_B01-0285,FRL,AF,90.4051724247181
FRL_B01-0288,FRL,AF,120.41295453718303
FRL_B01-0289,FRL,AF,99.71580894049696
FRL_B01-0294,FRL,AF,92.00982370249145
FRL_B01-0300,FRL,AF,127.1348488543739
FRL_B01-0311,FRL,AF,69.92653190098801
FRL_B01-0314,FRL,AF,87.13101744452281
FTL_B01-0004,FTL,AF,40.346984032934415
FTL_B01-0006,FTL,AF,92.12242298106712
FTL_B01-0021,FTL,AF,38.719277420710306
FTL_B01-0025,FTL,AF,115.22669423850643
FTL_B01-0026,FTL,AF,125.90309901833004
FTL_B01-0031,FTL,AF,65.26756941281442
FTL_B01-0032,FTL,AF,59.321970518194846
FTL_B01-0037,FTL,AF,105.01005745085908
FTL_B01-0038,FTL,AF,35.83022089788943
FTL_B01-0039,FTL,AF,36.74455083897886
FTL_B01-0048,FTL,AF,38.05111895391778
FTL_B01-0052,FTL,AF,67.28364685246402
FTL_B01-0059,FTL,AF,115.12034221184645
FTL_B01-0072,FTL,AF,58.98357770609489
FTL_B01-0075,FTL,AF,58.8085059083623
FTL_B01-0077,FTL,AF,80.04782372487445
FTL_B01-0092,FTL,AF,37.25325563782803
FTL_B01-0093,FTL,AF,80.29652384875627
FTL_B01-0096,FTL,AF,61.95860831480314
FTL_B01-0103,FTL,AF,33.98341423633643
FTL_B01-0108,FTL,AF,85.24613229510274
FTL_B01-0111,FTL,AF,45.189794220341206
FTL_B01-0126,FTL,AF,83.8171477914349
FTL_B01-0127,FTL,AF,42.590491191133836
FTL_B01-0132,FTL,AF,63.74442989813154
FTL_B01-0142,FTL,AF,75.61718341981006
FTL_B01-0153,FTL,AF,37.51117789549015
FTL_B01-0156,FTL,AF,37.27229488176157
FTL_B01-0160,FTL,AF,76.33115506731768
FTL_B01-0167,FTL,AF,78.03159754113162
FTL_B01-0174,FTL,AF,94.80056037968677
FTL_B01-0181,FTL,AF,72.11024393370866
FTL_B01-0184,FTL,AF,31.678029535353023
FTL_B01-0188,FTL,AF,99.9844407728717
FTL_B01-0191,FTL,AF,45.36412229760765
FTL_B01-0195,FTL,AF,96.6681912142921
FTL_B01-0200,FTL,AF,98.37726084551342
QCL_A184_B01-0001,QCL,AF,113.47642249346018
QCL_A184_B01-0002,QCL,AF,106.70157527907918
QCL_A184_B01-0003,QCL,AF,195.779950392179
QCL_A184_B01-0006,QCL,AF,172.78783218103564
QCL_A184_B01-0022,QCL,AF,122.49090951961661
QCL_A184_B01-0028,QCL,AF,146.15654098490876
QCL_A184_B01-0031,QCL,AF,79.49345448940345
QCL_A184_B01-0036,QCL,AF,92.58590957557414
QCL_A184_B01-0038,QCL,AF,90.63706446606483
QCL_A184_B01-0044,QCL,AF,150.91828564150478
QCL_A184_B01-0045,QCL,AF,133.96681380055549
QCL_A184_B01-0050,QCL,AF,72.43048996643446
QCL_A184_B01-0053,QCL,AF,76.35034305534444
QCL_A184_B01-0055,QCL,AF,163.4062447327857
QCL_A184_B01-0059,QCL,AF,203.67617932542663
QCL_A184_B01-0062,QCL,AF,102.63223437647228
QCL_A184_B01-0065,QCL,AF,82.21710758055173
QCL_A184_B01-0073,QCL,AF,108.82653339497368
QCL_A184_B01-0098,QCL,AF,143.0488306450387
QCL_A184_B01-0099,QCL,AF,106.86445006116685
QCL_A184_B01-0101,QCL,AF,181.2979279870466
QCL_A184_B01-0113,QCL,AF,138.9118111800118
QCL_A184_B01-0117,QCL,AF,60.015861713116294
QCL_A184_B01-0125,QCL,AF,71.22075425618877
QCL_A184_B01-0127,QCL,AF,169.53167523612126
QCL_A184_B01-0139,QCL,AF,54.079187464090566
QCL_A184_B01-0151,QCL,AF,86.77090799481115
QCL_A184_B01-0152,QCL,AF,182.0282614848096
QCL_A184_B01-0158,QCL,AF,143.85933720905305
QCL_A184_B01-0160,QCL,AF,81.6365593846721
QCL_A184_B01-0168,QCL,AF,158.32440278755712
QCL_A184_B01-0169,QCL,AF,115.24052743917689
QCL_A184_B01-0172,QCL,AF,136.49784329096997
QCL_A184_B01-0179,QCL,AF,99.44524343491022
QCL_A184_B01-0183,QCL,AF,76.26377399308416
QCL_A184_B01-0187,QCL,AF,156.32691835956138
QCL_A184_B01-0191,QCL,AF,83.23972322151315
QCL_A184_B01-0212,QCL,AF,69.15127768706932
QCL_A184_B01-0216,QCL,AF,54.034118003841655
QCL_A184_B01-0220,QCL,AF,146.41133961661305
QCL_A184_B01-0225,QCL,AF,98.62878710716663
QCL_A184_B01-0227,QCL,AF,102.71121748997781
QCL_A184_B01-0236,QCL,AF,60.64594169204176
QCL_A184_B01-0237,QCL,AF,70.99049839986756
QCL_A184_B01-0244,QCL,AF,74.72278518721357
QCL_A184_B01-0253,QCL,AF,55.62002752586792
QCL_A184_B01-0273,QCL,AF,198.64461288371
QCL_A184_B01-0277,QCL,AF,196.00053788244017
QCL_A184_B01-0280,QCL,AF,49.558110750341896
QCL_A184_B01-0287,QCL,AF,82.52723901493785
QCL_A184_B01-0295,QCL,AF,85.36096273507687
QCL_A184_B01-0300,QCL,AF,104.71628786672835
QCL_A184_B01-0301,QCL,AF,121.12915734608909
QCL_A184_B01-0303,QCL,AF,76.16604912383154
QCL_A184_B01-0305,QCL,AF,118.23742342959005
QCL_A184_B01-0309,QCL,AF,76.45148903874136
QCL_A184_B01-0310,QCL,AF,90.4515805818061
QCL_A184_B01-0314,QCL,AF,156.58275819991826
QCL_A184_B01-0317,QCL,AF,86.01841162715681
QCL_A184_B01-0329,QCL,AF,114.41410525718683
QCL_A184_B01-0331,QCL,AF,78.69261629144907
QCL_A184_B01-0340,QCL,AF,134.67438945205419
QCL_A184_B01-0341,QCL,AF,67.33332737960309
QCL_A184_B01-0342,QCL,AF,116.80754646136285
QCL_A184_B01-0346,QCL,AF,92.50752143844153
QCL_A184_B01-0347,QCL,AF,184.61551624246525
CHL_A185_B01-0004,CHL,AF,120.84416366345897
CHL_A185_B01-0005,CHL,AF,151.83603669673855
CHL_A185_B01-0008,CHL,AF,108.61829166445064
CHL_A185_B01-0012,CHL,AF,156.23350706901246
CHL_A185_B01-0018,CHL,AF,112.25657218487478
CHL_A185_B01-0019,CHL,AF,100.30245564419903
CHL_A185_B01-0021,CHL,AF,125.19686206367044
CHL_A185_B01-0023,CHL,AF,93.43583332429465
CHL_A185_B01-0025,CHL,AF,87.56564768494306
CHL_A185_B01-0036,CHL,AF,95.50739231071933
CHL_A185_B01-0038,CHL,AF,104.30069687024161
CHL_A185_B01-0039,CHL,AF,128.00663798479934
CHL_A185_B01-0042,CHL,AF,138.75592737030598
CHL_A185_B01-0063,CHL,AF,159.06425590728688
CHL_A185_B01-0066,CHL,AF,107.21132128658095
CHL_A185_B01-0069,CHL,AF,120.42693648194671
CHL_A185_B01-0070,CHL,AF,96.06637261308047
CHL_A185_B01-0071,CHL,AF,113.77792677043891
CHL_A185_B01-0073,CHL,AF,121.18523386923707
CHL_A185_B01-0074,CHL,AF,202.29062809698218
CHL_A185_B01-0079,CHL,AF,102.26320028116679
CHL_A185_B01-0080,CHL,AF,128.4128581034125
CHL_A185_B01-0086,CHL,AF,95.92551195679096
CHL_A185_B01-0099,CHL,AF,105.00738005718091
CHL_A185_B01-0109,CHL,AF,131.10988600187247
CHL_A185_B01-0111,CHL,AF,102.70735014355382
CHL_A185_B01-0112,CHL,AF,123.19119671054699
CHL_A185_B01-0113,CHL,AF,124.73129305185819
CHL_A185_B01-0115,CHL,AF,71.48135390752904
CHL_A185_B01-0122,CHL,AF,85.5172927770624
CHL_A185_B01-0136,CHL,AF,108.07329330685316
CHL_A185_B01-0137,CHL,AF,98.24919218124174
CHL_A185_B01-0148,CHL,AF,130.02405412128797
CHL_A185_B01-0149,CHL,AF,108.96248549618659
CHL_A185_B01-0155,CHL,AF,77.6716368355132
CHL_A185_B01-0164,CHL,AF,157.45023375163998
CHL_A185_B01-0170,CHL,AF,121.69200499487425
CHL_A185_B01-0174,CHL,AF,84.30220227946039
CHL_A185_B01-0191,CHL,AF,96.95467233785452
CHL_A185_B01-0221,CHL,AF,85.68894346065068
CHL_A185_B01-0244,CHL,AF,133.3133809989928
CHL_A185_B01-0248,CHL,AF,95.96091305097988
CHL_A185_B01-0269,CHL,AF,70.03333015992769
CHL_A185_B01-0272,CHL,AF,137.9480981999698
CHL_A185_B01-0273,CHL,AF,77.90665250281779
CHL_A185_B01-0277,CHL,AF,104.4805284789576
CHL_A185_B01-0287,CHL,AF,93.00819405625623
CHL_A185_B01-0289,CHL,AF,84.78963667297757
CHL_A185_B01-0295,CHL,AF,89.94495820026215
CHL_A185_B01-0303,CHL,AF,128.20104651465192
CHL_A185_B01-0308,CHL,AF,93.68468219226969
CHL_A185_B01-0309,CHL,AF,70.85856238917188
CHL_A185_B01-0317,CHL,AF,55.915879527303886
CHL_A185_B01-0319,CHL,AF,106.8192318568247
CHL_A185_B01-0322,CHL,AF,110.5012431406587
CHL_A185_B01-0323,CHL,AF,112.06484104870034
CHL_A185_B01-0330,CHL,AF,96.54741101058873
CHL_A185_B01-0333,CHL,AF,119.05968077696964
CHL_A185_B01-0342,CHL,AF,112.3775011326714
NL_A186_B01-0004,NL,AF,73.72768720349985
NL_A186_B01-0019,NL,AF,105.01288358863044
NL_A186_B01-0027,NL,AF,62.679719678785816
NL_A186_B01-0032,NL,AF,102.18451465584772
NL_A186_B01-0038,NL,AF,53.83985821808229
NL_A186_B01-0047,NL,AF,56.55101680539919
NL_A186_B01-0050,NL,AF,45.69552413732576
NL_A186_B01-0059,NL,AF,43.140100615621456
NL_A186_B01-0062,NL,AF,99.84179518746339
NL_A186_B01-0063,NL,AF,165.1760019540452
NL_A186_B01-0068,NL,AF,64.13116454053149
NL_A186_B01-0074,NL,AF,68.14666008138884
NL_A186_B01-0076,NL,AF,41.475654212369356
NL_A186_B01-0080,NL,AF,60.05944373243291
NL_A186_B01-0099,NL,AF,95.86318818172728
NL_A186_B01-0100,NL,AF,109.24376057648593
NL_A186_B01-0106,NL,AF,62.677191029200905
NL_A186_B01-0107,NL,AF,84.32287770841947
NL_A186_B01-0109,NL,AF,117.52969903399814
NL_A186_B01-0112,NL,AF,92.21940412985359
NL_A186_B01-0118,NL,AF,44.367685617054846
NL_A186_B01-0122,NL,AF,172.7988392439347
NL_A186_B01-0124,NL,AF,102.0576359443219
NL_A186_B01-0126,NL,AF,108.4493183745405
NL_A186_B01-0132,NL,AF,124.02371740035949
NL_A186_B01-0145,NL,AF,138.9693751440921
NL_A186_B01-0154,NL,AF,45.45084010396117
NL_A186_B01-0159,NL,AF,79.67045996034804
NL_A186_B01-0164,NL,AF,82.14258678984311
WX_B01-0003,WX,AF,110.77210613443191
WX_B01-0004,WX,AF,100.30543052606365
WX_B01-0010,WX,AF,69.00565721979643
WX_B01-0012,WX,AF,145.23120398092027
WX_B01-0014,WX,AF,92.32977224703077
WX_B01-0018,WX,AF,110.90478586559374
WX_B01-0020,WX,AF,84.74754209459326
WX_B01-0025,WX,AF,97.2148257569151
WX_B01-0036,WX,AF,67.54588268882983
WX_B01-0043,WX,AF,85.38580299864641
WX_B01-0067,WX,AF,96.24114692262661
WX_B01-0079,WX,AF,62.811358201295036
WX_B01-0080,WX,AF,167.5994894650538
WX_B01-0082,WX,AF,92.40786289597693
WX_B01-0086,WX,AF,91.64183081583856
WX_B01-0090,WX,AF,151.09172125421185
WX_B01-0109,WX,AF,116.38466700430783
WX_B01-0115,WX,AF,119.10757637498995
WX_B01-0121,WX,AF,47.78790729680273
WX_B01-0122,WX,AF,65.22502860215045
WX_B01-0123,WX,AF,95.16587587266152
WX_B01-0128,WX,AF,60.06107991745846
WX_B01-0129,WX,AF,126.06835370590939
WX_B01-0136,WX,AF,85.60430807160238
WX_B01-0140,WX,AF,102.99531870804856
WX_B01-0149,WX,AF,98.47736562025773
WX_B01-0168,WX,AF,84.28658414967117
WX_B01-0173,WX,AF,87.52310687427907
WX_B01-0175,WX,AF,82.45301571241569
WX_B01-0181,WX,AF,89.73418782015418
WX_B01-0186,WX,AF,60.750062557303295
WX_B01-0196,WX,AF,102.2797108755154
WX_B01-0205,WX,AF,84.1885617922321
WX_B01-0207,WX,AF,121.29783314781277
WX_B01-0212,WX,AF,55.33860370147534
WX_B01-0213,WX,AF,112.83384801070335
WX_B01-0214,WX,AF,70.38704361363041
WX_B01-0215,WX,AF,120.67251297987067
FWHH_B01-0013,FWHH,AF,149.2162069826653
FWHH_B01-0014,FWHH,AF,123.7837931779783
FWHH_B01-0021,FWHH,AF,72.4615774819197
FWHH_B01-0022,FWHH,AF,97.4837550774763
FWHH_B01-0024,FWHH,AF,112.82551834148242
FWHH_B01-0028,FWHH,AF,135.2094219554052
FWHH_B01-0030,FWHH,AF,116.38005593741767
FWHH_B01-0032,FWHH,AF,126.06984114684172
FWHH_B01-0038,FWHH,AF,97.05804948264989
FWHH_B01-0047,FWHH,AF,133.76377811329553
FWHH_B01-0049,FWHH,AF,131.43251194008997
FWHH_B01-0062,FWHH,AF,87.33182197038433
FWHH_B01-0078,FWHH,AF,75.11993191613968
FWHH_B01-0079,FWHH,AF,100.51144109518823
FWHH_B01-0082,FWHH,AF,91.51048978151582
FWHH_B01-0084,FWHH,AF,113.46853905651895
FWHH_B01-0087,FWHH,AF,112.93439901772732
WJ_B01-0005,WJ,AF,105.06732392675292
WJ_B01-0018,WJ,AF,80.65306344023037
WJ_B01-0019,WJ,AF,72.11678867381082
WJ_B01-0023,WJ,AF,84.26070267744902
WJ_B01-0029,WJ,AF,92.8424931363972
WJ_B01-0033,WJ,AF,127.76656501832488
WJ_B01-0041,WJ,AF,97.96003366400117
WJ_B01-0043,WJ,AF,83.02255684539624
WJ_B01-0052,WJ,AF,97.28161185477572
WJ_B01-0053,WJ,AF,70.09699263183045
WJ_B01-0065,WJ,AF,94.41099959951546
WJ_B01-0073,WJ,AF,91.28677866529677
WJ_B01-0078,WJ,AF,84.70068770522558
WJ_B01-0082,WJ,AF,126.18065549629861
WJ_B01-0093,WJ,AF,76.57241798653796
WJ_B01-0098,WJ,AF,92.00446891513513
WJ_B01-0102,WJ,AF,75.51960729465071
WJ_B01-0107,WJ,AF,99.35986432539576
WJ_B01-0114,WJ,AF,96.17837691528322
WJ_B01-0119,WJ,AF,117.1081582737822
WJ_B01-0120,WJ,AF,101.01538608305403
WJ_B01-0123,WJ,AF,76.17973358040878
WJ_B01-0124,WJ,AF,85.14617626445167
WJ_B01-0127,WJ,AF,86.00502465876602
WJ_B01-0130,WJ,AF,98.49699984056419
WJ_B01-0133,WJ,AF,84.31707668878346
WJ_B01-0135,WJ,AF,66.01158736715465
WJ_B01-0143,WJ,AF,159.51599171842867
WJ_B01-0145,WJ,AF,103.48870286529494
WJ_B01-0162,WJ,AF,114.27502953001608
WJ_B01-0164,WJ,AF,105.66363899651499
WJ_B01-0166,WJ,AF,97.2036699499228
WJ_B01-0173,WJ,AF,80.79377535242668
WJ_B01-0176,WJ,AF,85.0718042178363
WJ_B01-0187,WJ,AF,114.32575126580777
WJ_B01-0188,WJ,AF,84.73251894117695
WJ_B01-0191,WJ,AF,74.50799871658836
WJ_B01-0194,WJ,AF,108.80868410378599
WJ_B01-0223,WJ,AF,139.0322938955287
WJ_B01-0227,WJ,AF,68.50156348783742
WJ_B01-0231,WJ,AF,114.79057655715387
WJ_B01-0233,WJ,AF,103.60918558081185
WJ_B01-0235,WJ,AF,87.05991776795851
WJ_B01-0242,WJ,AF,74.09508511377979
WJ_B01-0249,WJ,AF,120.07009940228615
WJ_B01-0260,WJ,AF,100.31822251808148
WJ_B01-0267,WJ,AF,96.91287524765667
WJ_B01-0280,WJ,AF,77.8443287277541
WJ_B01-0282,WJ,AF,78.45789811233095
WJ_B01-0285,WJ,AF,132.86491755790212
WJ_B01-0287,WJ,AF,100.22748862121074
WJ_B01-0296,WJ,AF,94.41085085542223
WJ_B01-0298,WJ,AF,81.08873488930325
WJ_B01-0299,WJ,AF,86.13547322852939
WJ_B01-0308,WJ,AF,100.45878568618457
WJ_B01-0310,WJ,AF,110.33583970898611
WJ_B01-0325,WJ,AF,114.33988195466469
WJ_B01-0333,WJ,AF,95.96373918875126
WJ_B01-0334,WJ,AF,121.60186607437642
WJ_B01-0337,WJ,AF,128.52843226385278
WJ_B01-0341,WJ,AF,79.85534886823386
WJ_B01-0344,WJ,AF,80.16205918847567
WJ_B01-0345,WJ,AF,75.70315750569745
WJ_B01-0347,WJ,AF,82.84926997678241
313_A110_B01-0007,L313,AF,51.96821129295976
313_A110_B01-0008,L313,AF,44.64018479585358
313_A110_B01-0009,L313,AF,39.85716973392556
313_A110_B01-0023,L313,AF,44.97515649380923
313_A110_B01-0025,L313,AF,60.75928469108359
313_A110_B01-0032,L313,AF,43.67766176855739
313_A110_B01-0036,L313,AF,36.143327214140164
313_A110_B01-0047,L313,AF,40.75008052558975
313_A110_B01-0052,L313,AF,27.38497751652709
313_A110_B01-0057,L313,AF,58.38265156944266
313_A110_B01-0063,L313,AF,32.14240859441942
313_A110_B01-0064,L313,AF,38.973481076041665
313_A110_B01-0070,L313,AF,36.79155397243977
313_A110_B01-0080,L313,AF,46.91686188684345
313_A110_B01-0081,L313,AF,39.623938995739735
313_A110_B01-0087,L313,AF,30.059545056909226
313_A110_B01-0096,L313,AF,36.20654345376323
313_A110_B01-0106,L313,AF,30.965247840591264
313_A110_B01-0112,L313,AF,37.3967936877957
313_A110_B01-0128,L313,AF,34.85282346127017
313_A110_B01-0136,L313,AF,30.19966199273259
313_A110_B01-0140,L313,AF,52.9179423282381
313_A110_B01-0142,L313,AF,25.153518629879365
313_A110_B01-0157,L313,AF,28.864237523706908
313_A110_B01-0166,L313,AF,37.79721278677289
313_A110_B01-0173,L313,AF,65.97960738711004
313_A110_B01-0174,L313,AF,48.47495626343557
313_A110_B01-0180,L313,AF,27.520929617739995
313_A110_B01-0188,L313,AF,39.80957162409172
313_A110_B01-0219,L313,AF,46.82716919862531
313_A110_B01-0220,L313,AF,31.462945576541358
313_A110_B01-0224,L313,AF,61.0935126685731
313_A110_B01-0226,L313,AF,28.09210693574608
313_A110_B01-0228,L313,AF,27.232068588685877
313_A110_B01-0232,L313,AF,28.172131257904226
313_A110_B01-0233,L313,AF,41.247183285166926
313_A110_B01-0239,L313,AF,41.03403299956726
313_A110_B01-0241,L313,AF,26.592915220073344
313_A110_B01-0242,L313,AF,36.88035419609854
313_A110_B01-0246,L313,AF,21.649851513829027
313_A110_B01-0247,L313,AF,47.476883397857236
313_A110_B01-0248,L313,AF,29.05373749848288
313_A110_B01-0258,L313,AF,43.5161256833088
313_A110_B01-0260,L313,AF,69.73732941439849
313_A110_B01-0281,L313,AF,38.144381500373456
313_A110_B01-0282,L313,AF,71.69450419312871
313_A110_B01-0286,L313,AF,40.05499937792246
313_A110_B01-0292,L313,AF,40.70218492756945
313_A110_B01-0293,L313,AF,41.84082096125085
313_A110_B01-0303,L313,AF,31.95870963927945
313_A110_B01-0307,L313,AF,27.620439416111367
313_A110_B01-0310,L313,AF,26.255117384346306
313_A110_B01-0312,L313,AF,29.425597731559762
313_A110_B01-0313,L313,AF,28.640972639767547
313_A110_B01-0316,L313,AF,34.25457471829609
313_A110_B01-0328,L313,AF,45.529228241093776
313_A110_B01-0337,L313,AF,27.0387012674859
313_A110_B01-0339,L313,AF,36.787240393736084
313_A110_B01-0341,L313,AF,28.39301623635189
313_A110_B01-0346,L313,AF,32.78334689215073
A181_B01-0001,LA191,AF,81.66526699466564
A181_B01-0006,LA191,AF,60.29282321471196
A181_B01-0014,LA191,AF,55.97552590868942
A181_B01-0018,LA191,AF,66.88992123768223
A181_B01-0034,LA191,AF,80.13141790527014
A181_B01-0045,LA191,AF,78.13214854815561
A181_B01-0052,LA191,AF,56.01405062883618
A181_B01-0055,LA191,AF,78.86649813643582
A181_B01-0058,LA191,AF,87.94271396128302
A181_B01-0068,LA191,AF,66.43863165882013
A181_B01-0074,LA191,AF,77.37444613723815
A181_B01-0075,LA191,AF,72.62296482307505
A181_B01-0081,LA191,AF,62.94983895209287
A181_B01-0095,LA191,AF,93.93442352480413
A181_B01-0104,LA191,AF,64.19185213056963
A181_B01-0119,LA191,AF,75.52451584972732
A181_B01-0120,LA191,AF,76.27180617411861
A181_B01-0121,LA191,AF,108.2282846519996
A181_B01-0137,LA191,AF,89.27159369020654
A181_B01-0140,LA191,AF,76.51143290831335
A181_B01-0142,LA191,AF,64.06720458044227
A181_B01-0143,LA191,AF,62.21742303702465
A181_B01-0147,LA191,AF,78.47738358854419
A181_B01-0152,LA191,AF,88.13518881792362
A181_B01-0158,LA191,AF,65.69044886986944
A181_B01-0163,LA191,AF,50.65732959931715
A181_B01-0172,LA191,AF,101.55339346826965
A181_B01-0175,LA191,AF,72.66000210228952
A181_B01-0194,LA191,AF,89.6012106008059
A181_B01-0201,LA191,AF,90.36411905498642
A181_B01-0210,LA191,AF,107.02464744957636
A181_B01-0217,LA191,AF,75.32951234350179
A181_B01-0223,LA191,AF,57.6505331425609
A181_B01-0226,LA191,AF,63.2745473076156
A181_B01-0228,LA191,AF,56.365681665233666
A181_B01-0240,LA191,AF,87.34282903328341
A181_B01-0244,LA191,AF,52.25588236926803
A181_B01-0246,LA191,AF,141.31432577387488
A181_B01-0250,LA191,AF,105.5248607575307
A181_B01-0253,LA191,AF,81.35885416261029
A181_B01-0276,LA191,AF,75.17913206524551
A181_B01-0277,LA191,AF,47.951972031636245
A181_B01-0278,LA191,AF,71.9363620887219
A181_B01-0279,LA191,AF,77.89430674307965
A181_B01-0281,LA191,AF,87.09665755898651
A181_B01-0284,LA191,AF,70.41441252678487
A181_B01-0288,LA191,AF,78.17335066198054
A181_B01-0296,LA191,AF,69.69597855648034
A181_B01-0301,LA191,AF,54.43959440198868
A181_B01-0303,LA191,AF,84.6307779814071
A181_B01-0304,LA191,AF,60.6746493020353
A181_B01-0312,LA191,AF,92.02380564725513
A181_B01-0314,LA191,AF,80.21278092426735
A181_B01-0320,LA191,AF,119.19429418134348
A181_B01-0323,LA191,AF,49.596784214581895
A181_B01-0325,LA191,AF,93.4733168357888
A181_B01-0336,LA191,AF,66.68971168819364
A181_B01-0341,LA191,AF,96.62981523823856
A181_B01-0343,LA191,AF,92.99019602097533
A181_B01-0345,LA191,AF,61.161488719179545
A181_B01-0346,LA191,AF,73.76517071499399
A181_B01-0347,LA191,AF,123.78899922124138
L31_A96_B01-0004,L31,AF,66.72109669186533
L31_A96_B01-0008,L31,AF,52.41414608446554
L31_A96_B01-0023,L31,AF,73.03453972904455
L31_A96_B01-0034,L31,AF,80.4925685636344
L31_A96_B01-0035,L31,AF,52.075009551899434
L31_A96_B01-0038,L31,AF,72.48701272186216
L31_A96_B01-0044,L31,AF,30.802968034876514
L31_A96_B01-0049,L31,AF,79.88361024594771
