sample_id,cultivar_code,PC1,PC2
KLD_B01-0105,KLD,4.156990621327111,0.14959164744072634
KLD_B01-0106,KLD,-0.6892163574933697,-0.5795558844603746
KLD_B01-0107,KLD,3.554776559265377,0.5016369353443129
KLD_B01-0108,KLD,4.333635009647493,-0.36593837351130276
KLD_B01-0109,KLD,5.036706569059992,1.202078728683807
KLD_B01-0110,KLD,2.713899159261124,-0.29407188083538693
KLD_B01-0111,KLD,2.328666175613132,0.46259020133870243
KLD_B01-0112,KLD,2.5899001097958987,-0.046271886948438416
KLD_B01-0113,KLD,1.4186353222749262,-0.38408949419486865
KLD_B01-0114,KLD,1.842079189012144,0.6946015123642696
KLD_B01-0115,KLD,4.874535640725394,0.07920266293373804
KLD_B01-0116,KLD,3.788062675594788,0.1140774275958303
KLD_B01-0117,KLD,3.846192789455548,-0.37058366388971226
KLD_B01-0118,KLD,4.097604014416034,0.8730783909194425
KLD_B01-0119,KLD,3.9881843081351103,-0.4011947257011429
KLD_B01-0120,KLD,2.6415416013907906,0.5096160358973344
KLD_B01-0121,KLD,5.155371432443021,0.7872563187194326
KLD_B01-0122,KLD,4.08986051662604,0.7671063898476987
KLD_B01-0123,KLD,2.480216898362189,-0.3523499033670355
KLD_B01-0124,KLD,4.586748988609248,0.05165406679629636
KLD_B01-0125,KLD,7.8088542662100755,0.7573010648852668
KLD_B01-0126,KLD,-0.6371877888298509,-0.8291445006904139
KLD_B01-0127,KLD,3.455503008986464,0.5113949828221381
KLD_B01-0128,KLD,4.830561009941495,0.3570885663581478
KLD_B01-0129,KLD,3.222488243765959,1.6486537664560068
KLD_B01-0130,KLD,4.6742576794214195,0.263922533331403
KLD_B01-0131,KLD,0.8259361269772809,-1.032592336094528
KLD_B01-0133,KLD,2.955093481139306,0.7013046149026272
KLD_B01-0134,KLD,1.3340871470449087,-0.5440450823930276
KLD_B01-0135,KLD,5.143360083094638,1.0773490623725408
KLD_B01-0136,KLD,5.263435960357067,1.6767822000916814
KLD_B01-0137,KLD,2.751094436673977,0.5257438223396314
KLD_B01-0138,KLD,2.0554361782803445,-0.47163887271118327
KLD_B01-0139,KLD,3.043219861285922,-0.03684120513193157
KLD_B01-0140,KLD,1.2459967517114707,0.38406505775468097
KLD_B01-0141,KLD,2.933512030700354,-0.08722672832988951
KLD_B01-0142,KLD,1.1156651378640177,-0.6099078687288283
KLD_B01-0143,KLD,5.109319168986313,0.8976177770294201
KLD_B01-0144,KLD,1.451662978411684,-0.5269697135967829
KLD_B01-0145,KLD,2.0420613448936447,0.48041480345972803
KLD_B01-0146,KLD,-0.5595056773408398,-0.7853863876706477
KLD_B01-0147,KLD,2.1667160153565694,0.6879221727915404
KLD_B01-0149,KLD,3.389062065525618,0.7869213989428121
KLD_B01-0150,KLD,2.1211880297454018,0.3059494161271619
KLD_B01-0151,KLD,4.5953208134554675,0.751404077518158
KLD_B01-0152,KLD,2.684809572435413,0.03899355541262926
KLD_B01-0153,KLD,0.10005372595683881,-0.8077093672782919
KLD_B01-0154,KLD,5.1050590804787355,1.0386356305198494
KLD_B01-0155,KLD,5.690435607610532,0.7024976528345148
KLD_B01-0156,KLD,2.6300243415136557,-0.29835565876906645
KLD_B01-0157,KLD,3.863660832879705,0.8842076586446266
KLD_B01-0158,KLD,3.5361227805194027,0.2732007719666594
KLD_B01-0159,KLD,3.9801285478953026,0.6101372802985572
KLD_B01-0160,KLD,3.637151397330847,0.7211844632718887
KLD_B01-0161,KLD,5.503784798047961,1.4089123152653762
KLD_B01-0162,KLD,0.6123585030380572,0.11824662976442621
KLD_B01-0163,KLD,3.958677307332554,0.6552676805884445
KLD_B01-0164,KLD,2.539994042190179,-0.20650269686231973
KLD_B01-0165,KLD,4.188789231214882,0.6724170247723873
KLD_B01-0166,KLD,2.1037663360495653,0.2343510970489611
KLD_B01-0167,KLD,5.4643184857915434,0.5909982300826465
KLD_B01-0168,KLD,1.8568693549066737,0.9954994685581516
KLD_B01-0169,KLD,2.876325184253343,1.3799839589033467
KLD_B01-0170,KLD,3.017959489831818,-0.4064849221808163
KLD_B01-0171,KLD,5.236576069738714,1.6106451135154083
KLD_B01-0172,KLD,2.6429957924032044,-0.03948058897820428
KLD_B01-0173,KLD,2.241142413392949,0.9310733938025795
KLD_B01-0174,KLD,5.7820899346689885,1.009010751472008
KLD_B01-0175,KLD,3.3494577334013425,0.6465691582870292
KLD_B01-0176,KLD,3.5189929605822448,1.0076198532267822
KLD_B01-0177,KLD,4.62374393225834,0.17649299417862097
KLD_B01-0178,KLD,3.2166264084227296,-0.2295714107309661
KLD_B01-0179,KLD,1.5493343566169908,0.3627990812289164
KLD_B01-0180,KLD,3.3643249592692093,0.19730146880008873
KLD_B01-0181,KLD,4.847090984190758,1.8380928526303923
KLD_B01-0182,KLD,2.6644790575531148,-0.08164289590626445
KLD_B01-0183,KLD,-0.3245222446577236,-0.021806001903365305
KLD_B01-0184,KLD,0.9626397783319953,0.02417978365715212
KLD_B01-0185,KLD,-1.0002680939964446,-0.5962900889925761
KLD_B01-0186,KLD,3.020374308126537,0.22785532791477206
KLD_B01-0187,KLD,1.1534205737290186,0.8614658070369929
KLD_B01-0188,KLD,-0.6823949349600905,-0.7423460313337896
KLD_B01-0189,KLD,4.132729055517849,0.2861124381608007
KLD_B01-0190,KLD,3.6880020060306116,0.6524933417907517
KLD_B01-0191,KLD,0.8735834426957754,-0.22700967696219085
KLD_B01-0192,KLD,1.59593256797993,0.18066096060791828
KLD_B01-0193,KLD,2.4278078177887474,0.1139470881313569
KLD_B01-0194,KLD,2.58675327860717,0.774408150251398
KLD_B01-0195,KLD,1.0626337325951216,-0.25929679265179484
KLD_B01-0197,KLD,2.6222348596230027,0.7089942521737465
KLD_B01-0199,KLD,2.3771413804349604,0.9306356588846707
KLD_B01-0200,KLD,0.9360825801993387,-0.03192886919468803
KLD_B01-0201,KLD,0.0231391244272105,-0.42046191888939105
KLD_B01-0202,KLD,0.9149220215928863,-0.2960682893132459
KLD_B01-0203,KLD,6.003601470863529,0.02982738669819643
KLD_B01-0204,KLD,2.267729688687258,0.26851463591851543
KLD_B01-0205,KLD,0.8921713999904908,-0.5039622946431008
KLD_B01-0206,KLD,2.5750161698726868,-0.004104176510530886
KLD_B01-0207,KLD,-0.05151662674043545,0.08389739256703108
KLD_B01-0208,KLD,2.416938228556024,0.18970509470541425
KLD_B01-0209,KLD,2.7322717168362365,0.46389405882068724
KLD_B01-0210,KLD,-0.8101417232008871,-0.6731434850651582
KLD_B01-0211,KLD,1.6014709208362272,-0.019168123082741493
KLD_B01-0212,KLD,1.0443903163314832,-0.39458002669051095
KLD_B01-0213,KLD,0.3211559405058876,-0.26231575829241294
KLD_B01-0214,KLD,2.4747990900689762,0.3818851300907033
KLD_B01-0215,KLD,1.9813124407508458,1.1565693488638589
KLD_B01-0216,KLD,2.801179592759125,0.486121363883949
KLD_B01-0218,KLD,1.7570336543507115,-0.273550977199963
KLD_B01-0219,KLD,2.7304557008163055,1.3270147323633856
KLD_B01-0220,KLD,2.3500148993127046,0.13577262326697917
KLD_B01-0221,KLD,0.537435080275762,-0.11356704131655106
KLD_B01-0222,KLD,-0.4744620075873467,-1.1968757231720635
KLD_B01-0223,KLD,2.0958790935604537,0.6331941492053527
KLD_B01-0224,KLD,4.027406851042583,1.0085971787529648
KLD_B01-0225,KLD,4.939861442339094,0.903384633283858
KLD_B01-0227,KLD,3.628424281411342,1.3195437708871578
KLD_B01-0228,KLD,-0.3390144943765015,-0.5871969686696262
KLD_B01-0229,KLD,2.4922779323586544,-0.12142735992542915
KLD_B01-0230,KLD,2.0977088248626745,-0.3989876338030432
KLD_B01-0231,KLD,0.710924476810909,-0.10934393264757261
KLD_B01-0232,KLD,3.6150332908130975,0.14323933395052607
KLD_B01-0233,KLD,0.9337137400544288,-0.07323308272012036
KLD_B01-0234,KLD,3.078334199463538,-0.03564841764315515
KLD_B01-0235,KLD,1.738404669191683,0.1334267874631182
KLD_B01-0236,KLD,2.103496066846509,0.0426293404384438
KLD_B01-0237,KLD,0.5471002638500975,0.1834824962419153
KLD_B01-0238,KLD,2.5870639638734416,0.7202542691658875
KLD_B01-0240,KLD,2.5185463470851284,0.7678963733555239
KLD_B01-0241,KLD,2.544512852123852,1.010355428279051
KLD_B01-0242,KLD,1.7386362358825436,0.5579707076220343
KLD_B01-0243,KLD,2.1518065822971435,-0.11128879530643662
KLD_B01-0244,KLD,6.029536229908399,1.6598826086366036
KLD_B01-0245,KLD,2.3819161408159815,0.5426258140679908
KLD_B01-0246,KLD,0.5226693669794913,-0.07287752896898046
KLD_B01-0248,KLD,2.130081572487045,0.06726215316117762
KLD_B01-0249,KLD,1.5910195492410713,-0.11925105059551261
KLD_B01-0250,KLD,1.1482159096302018,0.08146383990535003
KLD_B01-0251,KLD,1.46704502191141,0.312218525904026
KLD_B01-0252,KLD,2.3761083237618084,-0.2343962868774889
KLD_B01-0253,KLD,3.1880360823169016,1.272368847731775
KLD_B01-0254,KLD,2.3253895713702946,1.599191152409928
KLD_B01-0256,KLD,1.9463338738978024,0.7765152005094654
KLD_B01-0257,KLD,3.5908334794981833,1.0441506465859465
KLD_B01-0258,KLD,-0.655299350393174,-1.0181537875139937
KLD_B01-0259,KLD,2.6767508320341045,0.8990519532103143
KLD_B01-0260,KLD,1.826806026793389,0.7149782251374072
KLD_B01-0261,KLD,5.279499434966608,0.6376985482411403
KLD_B01-0262,KLD,1.2222601525595553,-0.36569394381961234
KLD_B01-0264,KLD,4.627459569587937,1.755918653795786
KLD_B01-0265,KLD,1.0780236135265306,0.07376407304580965
KLD_B01-0266,KLD,1.4532068749085427,-0.2416638201765886
KLD_B01-0267,KLD,1.0631880695323421,-0.9109276438484182
KLD_B01-0268,KLD,2.944204080334312,0.34824791214625916
KLD_B01-0269,KLD,0.8109766753624419,-0.006376042706372074
KLD_B01-0270,KLD,1.7952888124976862,0.39755712712425595
KLD_B01-0271,KLD,3.847667094909621,0.4956719185749716
KLD_B01-0272,KLD,4.074657226454296,0.23743142107710463
KLD_B01-0273,KLD,2.440620267056786,-0.07237564434682606
KLD_B01-0274,KLD,3.5020792034835306,0.35878633466480236
KLD_B01-0275,KLD,0.8639071299868092,-0.10666444264643357
KLD_B01-0276,KLD,3.576008570400652,0.049001061088654124
KLD_B01-0277,KLD,-1.9832710849618098,-0.3461950592816347
KLD_B01-0278,KLD,0.7867752819606265,0.028378393988247715
KLD_B01-0279,KLD,3.2023759756664303,0.008690878819874417
KLD_B01-0280,KLD,1.642226876192408,0.040355440599274144
KLD_B01-0281,KLD,2.9343984357065263,-0.332746875660658
KLD_B01-0282,KLD,-0.9436916236472884,-0.5019569995685605
KLD_B01-0283,KLD,5.413477181331286,0.8963664779730823
KLD_B01-0284,KLD,4.686863491485143,0.21890759032867765
KLD_B01-0286,KLD,2.488064821091613,-0.1727974241293316
KLD_B02-0001,KLD,4.396545130925317,1.990062240778178
KLD_B02-0002,KLD,2.574681635000452,1.0487659810106036
KLD_B02-0003,KLD,2.843996694380405,1.1804217400833064
KLD_B02-0004,KLD,3.236243530448175,1.6572820918038236
KLD_B02-0005,KLD,1.6112530872910864,1.9142249538172538
KLD_B02-0006,KLD,4.354086808749691,1.8748251378853913
KLD_B02-0007,KLD,0.7546234911676813,1.236184286889815
KLD_B02-0008,KLD,-0.66250882472725,0.4634990776219949
KLD_B02-0009,KLD,-0.15567350896884274,0.01873733096070577
KLD_B02-0010,KLD,1.141771180179087,-0.46103632002382916
KLD_B02-0011,KLD,-0.48022723499689607,-0.33934041724780784
KLD_B02-0012,KLD,1.1945358493186993,-0.34970237968496937
KLD_B02-0013,KLD,-0.23581966403459353,-0.4037685677773247
KLD_B02-0014,KLD,1.0864434890757766,-0.5188857911605352
KLD_B02-0015,KLD,0.5358602285957781,-0.9130686335776819
KLD_B02-0017,KLD,2.9006336971519997,1.4700728229938704
KLD_B02-0018,KLD,4.083164277821223,1.6381276450624838
KLD_B02-0019,KLD,0.9295662024463055,-0.11326833124486747
KLD_B02-0020,KLD,5.064644556388835,1.608654468443236
KLD_B02-0021,KLD,3.1615334633873156,0.8155014372327651
KLD_B02-0022,KLD,-0.20443881567985067,0.18588037076944394
KLD_B02-0023,KLD,-0.7827238363047424,-0.6006778017942799
KLD_B02-0024,KLD,0.04522359209929476,-0.0586133086503826
KLD_B02-0025,KLD,1.6090468369648934,0.23224890725405034
KLD_B02-0026,KLD,-0.9144070356273467,-0.9768577556098774
KLD_B02-0027,KLD,2.683371193746164,-0.06882232071440197
KLD_B02-0028,KLD,0.8340892299811651,0.0811064022957641
KLD_B02-0029,KLD,1.0959277893776098,-0.24695889266181337
KLD_B02-0030,KLD,1.7994875254538842,0.11818584386753717
KLD_B02-0031,KLD,3.2869786525165927,1.5352521270469557
KLD_B02-0032,KLD,-1.1789218959425098,-0.2507744720560162
KLD_B02-0033,KLD,4.904514976568662,1.7417372435899554
KLD_B02-0034,KLD,5.381613423330693,2.808842416638401
KLD_B02-0035,KLD,0.1981481636986191,0.571556772759344
KLD_B02-0036,KLD,5.1958984322949435,0.7233983355273794
KLD_B02-0039,KLD,0.4032962216038596,1.10526547392961
KLD_B02-0040,KLD,0.4433596410546081,0.03325516595184222
KLD_B02-0041,KLD,-0.20494369402454066,0.02572487944724674
KLD_B02-0042,KLD,0.31003283600266296,-0.585511606612196
KLD_B02-0043,KLD,0.21678179720581434,-0.6613609847698476
KLD_B02-0044,KLD,-0.05543260647532937,-0.40551794760384435
KLD_B02-0045,KLD,1.4132348224925417,0.2532485110081621
KLD_B02-0046,KLD,-0.5018611345137854,-0.22116404777372745
KLD_B02-0047,KLD,0.5933363181886206,1.1812136705963843
KLD_B02-0048,KLD,-1.4939636716106086,-0.1380418243292505
KLD_B02-0049,KLD,3.92990850168418,0.027442483498811898
KLD_B02-0050,KLD,1.816209971843126,0.5389476723980015
KLD_B02-0051,KLD,0.8574996041615874,0.5253000816956166
KLD_B02-0052,KLD,1.8935084613374802,1.2627954038073759
KLD_B02-0053,KLD,4.513495819338786,2.438204025650943
KLD_B02-0054,KLD,2.907149329861328,1.883180359690252
KLD_B02-0055,KLD,6.146525659341251,2.0513370621788587
KLD_B02-0056,KLD,3.3210277622530406,2.2973437433027226
KLD_B02-0057,KLD,2.5180668130134642,1.8876663720274787
KLD_B02-0058,KLD,1.1542067065076111,2.0023783689069505
KLD_B02-0059,KLD,4.880291458375516,1.6173365277505238
KLD_B02-0060,KLD,3.134030884825811,0.8154624091189018
KLD_B02-0061,KLD,4.469678461196392,1.5621037108149156
KLD_B02-0062,KLD,-0.1131351328377504,0.1750914430179134
KLD_B02-0063,KLD,0.7658970208403829,0.5665928450402952
KLD_B02-0064,KLD,0.4921729263731471,0.4769697346190556
KLD_B02-0065,KLD,0.047558624498879196,0.6585109167105833
KLD_B02-0066,KLD,0.48626056220041225,0.3641737501054691
KLD_B02-0067,KLD,0.32541341294766873,0.15106155925598755
KLD_B02-0068,KLD,-0.2456617296716383,-0.04385427852611505
KLD_B02-0069,KLD,0.601998673513409,1.0118701663395673
KLD_B02-0070,KLD,-0.1706598006117278,-0.28159828760599714
KLD_B02-0071,KLD,0.09836764532336903,0.32935667390989193
KLD_B02-0072,KLD,-0.19594099333396492,0.36511713474396834
KLD_B02-0073,KLD,0.18327373652225112,-0.8257088087720246
KLD_B02-0074,KLD,0.3958842908069523,-0.6264524281272392
KLD_B02-0075,KLD,2.0449130522573093,0.8435056799420533
KLD_B02-0076,KLD,-0.28233260428908336,-0.1733451925492583
KLD_B02-0077,KLD,-1.1859290978271988,0.09268986506191979
KLD_B02-0078,KLD,0.6521584897703634,0.1540455174660649
KLD_B02-0079,KLD,0.5306096563142562,-0.012708279760046556
KLD_B02-0080,KLD,2.5980481962342923,0.0704271123332945
KLD_B02-0081,KLD,0.9312214258235483,0.29010548461608093
KLD_B02-0082,KLD,-0.3046958856827882,-0.7717410148717158
KLD_B02-0083,KLD,3.949057097490556,1.0278007871964023
KLD_B02-0084,KLD,0.4497842972745509,1.3921935105692342
KLD_B02-0085,KLD,1.3396010474828843,1.2362485952198392
KLD_B02-0086,KLD,3.1896623926667083,1.9237112409284594
KLD_B02-0087,KLD,-0.6806727958052351,-0.436172171840372
KLD_B02-0088,KLD,2.119942317580816,-0.3335043900779581
KLD_B02-0089,KLD,-0.6481664811119995,-0.24981530843974553
KLD_B02-0091,KLD,-0.3846748405540086,-0.4154792396737796
KLD_B02-0092,KLD,-0.7988316099904715,-0.4915460768585176
KLD_B02-0093,KLD,-0.001206409307205919,-0.4159142746396142
KLD_B02-0094,KLD,-0.8061119726283261,0.06476496736177245
KLD_B02-0095,KLD,1.3936121438142297,-0.6291064262599743
KLD_B02-0096,KLD,-0.025082928664297524,-0.7740443711735445
KLD_B02-0097,KLD,-0.6182183874105894,0.0007867723349169187
KLD_B02-0098,KLD,0.7825857272662239,-0.359609469189601
KLD_B02-0099,KLD,0.16105468079289156,-0.45524136212678257
KLD_B02-0100,KLD,0.1853068089189479,-0.795408483019773
KLD_B02-0101,KLD,0.9821151226583156,-0.6084694601728535
KLD_B02-0102,KLD,-0.8061242816323109,-0.14324467190659215
KLD_B02-0103,KLD,-0.7530588812043413,-0.7532145408344174
KLD_B02-0104,KLD,0.025377259293990984,-0.24039122941067187
KLD_B02-0105,KLD,4.077869287276815,1.2771957363861994
KLD_B02-0106,KLD,2.351166285063518,0.977423380637454
KLD_B02-0107,KLD,3.7197964548595106,1.966080775389104
KLD_B02-0108,KLD,1.9508570372696512,1.5508886882198465
KLD_B02-0109,KLD,5.952608007338158,2.595788389080509
KLD_B02-0110,KLD,0.1069941191879964,0.8238742405381547
KLD_B02-0111,KLD,1.8397234520878927,0.37572058353244636
KLD_B02-0112,KLD,4.30544425250066,1.1070458789514253
KLD_B02-0113,KLD,0.0592335879468287,0.8648506620960255
KLD_B02-0114,KLD,1.18551412555869,-0.012687119929819406
KLD_B02-0115,KLD,0.19678544017973035,0.0976528677450529
KLD_B02-0116,KLD,5.67372774827287,1.8496678269182494
KLD_B02-0117,KLD,1.7915188196543377,0.6906265722200652
KLD_B02-0118,KLD,2.0203136951644014,2.0695878567462813
KLD_B02-0119,KLD,1.308527402319702,-0.4003655722774935
KLD_B02-0120,KLD,0.2456704042438983,0.16481638033119125
KLD_B02-0121,KLD,4.050048278564258,2.041812468090368
KLD_B02-0122,KLD,1.995316831315265,0.6336008314837016
KLD_B02-0123,KLD,0.019429439061481563,2.071467691049527
KLD_B02-0124,KLD,0.18408738420746934,-0.25304941866359537
KLD_B02-0125,KLD,0.9758558318159731,0.3638283712649699
KLD_B02-0126,KLD,0.61032328956632,0.3496014960924822
KLD_B02-0127,KLD,-0.81005718929162,-0.20535473728099354
KLD_B02-0128,KLD,-1.599296269520989,0.44063102067080195
KLD_B02-0129,KLD,1.9376438320468656,0.6180989738489661
KLD_B02-0130,KLD,0.8288008236501457,-0.756462157796723
KLD_B02-0131,KLD,0.11663210026528048,-0.7814355913477706
KLD_B02-0132,KLD,1.205305302503512,-0.11095835748398486
KLD_B02-0133,KLD,0.5273300690900783,0.07982734301570715
KLD_B02-0134,KLD,-1.397203766637042,-0.41478922720428335
KLD_B02-0135,KLD,-0.05494656217578933,-0.0846685323838703
KLD_B02-0137,KLD,1.858108525907673,1.19104819647709
KLD_B02-0138,KLD,0.7686440757229825,1.2821990838208923
KLD_B02-0139,KLD,1.454338627886945,1.1645602958866377
KLD_B02-0140,KLD,0.7524139120300023,0.282315549404654
KLD_B02-0141,KLD,-0.08415559164182305,-0.03206538158258643
KLD_B02-0142,KLD,-0.5131256276019734,-0.0986620906626468
KLD_B02-0143,KLD,2.539377766451173,0.7343784027973808
KLD_B02-0144,KLD,0.8445934595402461,0.6244677448056914
KLD_B02-0145,KLD,2.612620047355309,1.2776539658994046
KLD_B02-0146,KLD,0.2964819689856543,0.9383055028392175
KLD_B02-0147,KLD,0.04388990723152934,0.05154387868327213
KLD_B02-0148,KLD,1.0032736921558258,0.5252918864380983
KLD_B02-0149,KLD,2.2897453898930786,0.8265315494192438
KLD_B02-0150,KLD,2.2824415914996043,0.6180795918661098
KLD_B02-0151,KLD,3.798227309470031,0.7997076282614587
KLD_B02-0152,KLD,-0.17510806034199455,0.20914638748163455
KLD_B02-0154,KLD,1.646837410200672,0.5673314917556452
KLD_B02-0155,KLD,1.1391798762498757,0.760406832040742
KLD_B02-0156,KLD,0.5285527917005078,0.8244251567024355
KLD_B02-0157,KLD,1.471403856221903,1.0007723168762066
KLD_B02-0158,KLD,-0.6780962492060948,0.3076400980253264
KLD_B02-0160,KLD,-0.14509250733540108,-0.24040731534330034
KLD_B02-0161,KLD,0.8143709823451107,-0.26968235600683477
KLD_B02-0163,KLD,-0.9094925752822203,-0.5699029246521308
KLD_B02-0164,KLD,0.6598276271562348,-0.30718985695517614
KLD_B02-0165,KLD,-0.22386679172239074,-1.17600139009108
KLD_B02-0167,KLD,-0.9169901221282277,-0.7133903413506907
KLD_B02-0168,KLD,-1.4597304825634183,-1.2907511805629632
KLD_B02-0169,KLD,-0.63419427604933,-0.3830909929414226
KLD_B02-0170,KLD,-1.9256078238164949,-0.7859647928619653
KLD_B02-0172,KLD,-0.13119397813655387,-0.5003882032158093
KLD_B02-0173,KLD,-0.46895674842093066,-1.5279462752587702
KLD_B02-0174,KLD,-1.1265282878434326,-1.1571513004126175
KLD_B02-0175,KLD,0.03408711427679008,-1.553019213254146
KLD_B02-0176,KLD,-0.030695228372063413,-0.6628360348629713
KLD_B02-0177,KLD,-1.0585942107526713,-1.0351968807951384
KLD_B02-0180,KLD,-0.8070574990924266,-1.5446372522811802
KLD_B02-0181,KLD,1.8703028501114618,0.927087491050707
KLD_B02-0182,KLD,0.22590336872626696,0.4077521096018531
KLD_B02-0183,KLD,0.11942249543751363,0.9375047021083436
KLD_B02-0184,KLD,2.9992682086528495,1.0365123381869716
KLD_B02-0185,KLD,-0.7248528134535259,-0.17697856050029087
KLD_B02-0186,KLD,2.2295396473438336,1.337613525767311
KLD_B02-0187,KLD,0.24495436105817625,0.458865209171017
KLD_B02-0190,KLD,0.7668792811996078,-0.10783967753758267
KLD_B02-0191,KLD,-0.4493177171228294,-0.8396281122305025
KLD_B02-0192,KLD,6.268938110776992,0.8206059710281751
KLD_B02-0194,KLD,2.1644020680387204,0.16434924169602133
KLD_B02-0195,KLD,-0.5224488190374804,-0.9191407338086328
KLD_B02-0196,KLD,-0.2865689656075991,-0.8678397529025991
KLD_B02-0197,KLD,-0.37332293345219,0.11681720350292651
KLD_B02-0198,KLD,-0.3040836667140331,-0.13922220137841881
KLD_B02-0199,KLD,0.2627856123780804,1.0828236637654822
KLD_B02-0200,KLD,-0.2010074650990433,0.10045954721142875
KLD_B02-0201,KLD,-0.6018955828589632,0.08925867119230718
KLD_B02-0202,KLD,1.0854717521938642,-0.49343481960839386
KLD_B02-0204,KLD,-0.6546626022614718,-0.8199719882839407
KLD_B02-0205,KLD,-1.0042803358476358,-0.42999717669704834
KLD_B02-0206,KLD,-1.2795753087914348,-0.1576222333184534
KLD_B02-0207,KLD,-0.8923619154756203,0.19073055361810307
KLD_B02-0210,KLD,4.265211001612672,1.165266242311759
KLD_B02-0211,KLD,2.2688904249314454,1.6564390694915383
KLD_B02-0212,KLD,1.271626909428846,0.7337421055514378
KLD_B02-0213,KLD,-0.5320192286496117,-0.2912864005907466
KLD_B02-0214,KLD,4.382476096397344,1.3716999909584793
KLD_B02-0215,KLD,0.18973468214452383,0.1771635565685411
KLD_B02-0216,KLD,0.8297646246308213,0.45315325223842423
KLD_B02-0217,KLD,0.0787076070215803,0.1972117040048122
KLD_B02-0218,KLD,1.3135182079018946,1.1090275980401616
KLD_B02-0219,KLD,5.413090841095111,1.1767268392437262
KLD_B02-0220,KLD,3.039477408618983,0.4630267800000791
KLD_B02-0221,KLD,1.462756796808106,0.0736731526047561
KLD_B02-0222,KLD,-0.9827951128603727,-0.46855587817676303
KLD_B02-0223,KLD,0.575154443017883,0.39347638378190186
KLD_B02-0224,KLD,-0.9825597441148222,-0.0776899745712264
KLD_B02-0225,KLD,0.6507336270247495,0.2796308171324997
KLD_B02-0226,KLD,-1.0427036952275193,-0.4417374069043758
